,Test_Time (s),Cycle_Index,Voltage (V),Current (A),Cell_Temperature (C),Capacity
2869,0.0,3.0,2.737,0.5489999999999999,16.019000000000002,0.0
2870,0.6559999999990396,3.0,2.748,0.5489999999999999,16.004,0.0
2871,2.0600000000013097,3.0,2.759,0.5489999999999999,16.004,0.0
2872,4.025000000001455,3.0,2.77,0.5489999999999999,16.004,0.0
2873,6.084000000002561,3.0,2.781,0.5489999999999999,16.08,0.0
2874,8.424000000002707,3.0,2.7910000000000004,0.5489999999999999,16.08,0.0009090909090909091
2875,10.919999999998254,3.0,2.801,0.5489999999999999,16.142,0.0009090909090909091
2876,13.479000000002998,3.0,2.812,0.5489999999999999,16.004,0.0018181818181818182
2877,16.34900000000198,3.0,2.822,0.5489999999999999,16.004,0.0018181818181818182
2878,19.4690000000046,3.0,2.833,0.5489999999999999,16.035,0.0018181818181818182
2879,22.61999999999898,3.0,2.843,0.5489999999999999,16.142,0.002727272727272727
2880,26.052000000003318,3.0,2.853,0.5489999999999999,16.142,0.002727272727272727
2881,29.702000000001135,3.0,2.864,0.5489999999999999,16.142,0.0036363636363636364
2882,33.44599999999991,3.0,2.8739999999999997,0.5489999999999999,16.08,0.004545454545454545
2883,37.50200000000041,3.0,2.885,0.5489999999999999,16.142,0.004545454545454545
2884,41.71400000000358,3.0,2.895,0.5489999999999999,16.065,0.005454545454545454
2885,46.082000000002154,3.0,2.905,0.5489999999999999,16.004,0.006363636363636362
2886,50.668000000001484,3.0,2.9160000000000004,0.5489999999999999,16.065,0.006363636363636362
2887,55.659999999999854,3.0,2.926,0.5489999999999999,16.065,0.007272727272727273
2888,60.6830000000009,3.0,2.9360000000000004,0.5489999999999999,16.05,0.008181818181818182
2889,66.20600000000195,3.0,2.947,0.5489999999999999,15.989,0.00909090909090909
2890,72.07099999999991,3.0,2.957,0.5489999999999999,15.989,0.01
2891,77.99900000000343,3.0,2.967,0.5489999999999999,15.989,0.01
2892,84.42599999999948,3.0,2.978,0.5489999999999999,15.989,0.010909090909090908
2893,90.9780000000028,3.0,2.988,0.5489999999999999,15.989,0.011818181818181818
2894,97.84200000000055,3.0,2.998,0.5489999999999999,15.974,0.012727272727272724
